,Biomass,BiomassCost,BiomassTons,MeOHInput,MeOHLitersIn,MeOHCostIn,Elec,ElecRevenue,MeOH,MeOHRevenue,MeOHLiters,H2,H2Revenue,Heat,HeatRevenue,ObjectiveFunction
0,1999991.4334298049,34199.853511649664,514.2835114533784,53904.038349693365,10662.337255983304,5848.58816094173,28980.0,4926.6,224038.79211360248,24308.20894432587,44315.365473020276,579942.0,118357.46307,805333.4023252884,0.0,-107543.83034173584
1,1999986.7848859432,34199.77402154963,514.2823161135283,91212.43246634118,18042.01960872683,9896.548922598018,94668.0,16093.560000000001,228586.136668918,24801.595828577603,45214.840220225546,449152.0,91665.18591999999,896438.5356028723,0.0,-88464.01880443293
2,2000000.0,34200.0,514.2857142857143,36793.061922348235,7277.748512112838,3992.0472185747835,26404.000000000004,4488.680000000001,223804.0,24282.734,44268.92307692308,585684.0,119529.31913999999,748623.7779684851,0.0,-110108.68592142689
3,1999740.5253620488,34195.56298369104,514.2189922359554,60963.13227464062,12058.641548830014,6614.499851798508,25116.000000000007,4269.720000000001,224639.41407604894,24373.37642725131,44434.16981724045,578028.0,117966.84438,773502.5535022455,0.0,-105799.8779717634
4,1999825.47257825,34197.015581088075,514.2408358058358,46827.96389106555,9262.674176254724,5080.834082180612,60536.0,10291.12,226471.39163353326,24572.14599223836,44796.53900443515,514228.0,104946.22137999999,766062.0585552084,0.0,-100531.63770897115
5,2000000.0,34200.0,514.2857142857143,25592.44278068203,5062.241429145897,2776.7800417040003,322.000000000007,54.740000000001196,222022.0,24089.387,43916.43956043956,637362.0,130076.02377,598116.8476382919,0.0,-117243.37072829678
6,2000000.0,34200.0,514.2857142857143,3098.524843243312,612.8950239382376,336.1899454918993,7.876074263689573e-12,1.3389326248272274e-12,222000.0,24087.0,43912.08791208792,638000.0,130206.23,510387.4570977836,0.0,-119757.04005450879
7,2000000.0,34200.0,514.2857142857143,6719.121989435376,1329.0570968113932,729.0247358537383,1.0570825218569467e-11,1.7970402871568095e-12,222000.0,24087.0,43912.08791208792,638000.0,130206.23,508168.31382635026,0.0,-119364.20526414688
8,2000000.0,34200.0,514.2857142857143,96.39475160387575,19.067093723843556,10.458830549020519,4.08947929917035e-12,6.952114808589595e-13,222000.0,24087.0,43912.08791208792,638000.0,130206.23,381635.8966974774,0.0,-120082.77116945166
9,2000000.0,34200.0,514.2857142857143,6.230877212065275e-12,1.2324812067821424e-12,6.760501775090823e-13,5.246653700254381e-12,8.919311290432448e-13,222000.0,24087.0,43912.08791208792,638000.0,130206.23,325744.5851905773,0.0,-120093.23000000068
10,2000000.0,34200.0,514.2857142857143,93.64733696039902,18.523649069089917,10.160736060203293,4.51877658143764e-12,7.681920188443988e-13,222000.0,24087.0,43912.08791208792,638000.0,130206.23,360299.67139384616,0.0,-120083.0692639405
11,2000000.0,34200.0,514.2857142857143,2.039198838361019e-11,4.033580119834983e-12,2.2125307396217054e-12,8.4360283958146e-12,1.4341248272884821e-12,222000.0,24087.0,43912.08791208792,638000.0,130206.23,195841.12759485445,0.0,-120093.23000000068
12,2000000.0,34200.0,514.2857142857143,7.271459120537417e-12,1.4383105952711376e-12,7.889533145783097e-13,1.6137783544729281e-12,2.743423202603978e-13,222000.0,24087.0,43912.08791208792,638000.0,130206.23,240589.22844762655,0.0,-120093.23000000068
13,2000000.0,34200.0,514.2857142857143,9.003832446747387e-12,1.7809778466093735e-12,9.769158204720915e-13,-1.0633459421226219e-11,-1.8076881016084572e-12,222000.0,24087.0,43912.08791208792,638000.0,130206.23,70181.73639348055,0.0,-120093.23000000068
14,2000000.0,34200.0,514.2857142857143,1.5410702766180088e-11,3.048270876826831e-12,1.6720612501305394e-12,-7.63681061868648e-12,-1.2982578051767016e-12,222000.0,24087.0,43912.08791208792,638000.0,130206.23,58897.87971896101,0.0,-120093.23000000068
15,2000000.0,34200.0,514.2857142857143,1.3886981238103237e-11,2.7468754097347064e-12,1.5067374643342012e-12,-1.3997578302845585e-11,-2.3795883114837494e-12,222000.0,24087.0,43912.08791208792,638000.0,130206.23,34118.26353482217,0.0,-120093.23000000068
16,2000000.0,34200.0,514.2857142857143,2.7569187808575055e-12,5.453245940157703e-13,2.991256877230393e-13,-2.4962313628064614e-11,-4.243593316770985e-12,222000.0,24087.0,43912.08791208792,638000.0,130206.23,3046.121577294236,0.0,-120093.23000000068
17,752000.0,12859.2,193.37142857142857,918.832606808714,181.7471090390863,99.69333783874546,-1.2599685715860222e-11,-2.141946571696238e-12,83472.0,9056.712,16510.945054945056,239888.0,48957.54248,199.67847116494607,0.0,-45055.36114216158
18,0.0,0.0,0.0,510.55345000887013,100.98859450724905,55.39504932596241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.395049325962404
19,0.0,0.0,0.0,549.1536241583206,108.62379378955792,59.58316822117778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.58316822117777
20,1166000.0,19938.600000000002,299.8285714285714,21.717570916772633,4.295783258262719,2.3563564444698306,-1.8601501151795827e-11,-3.1622551958052907e-12,129426.0,14042.721,25600.747252747256,371954.0,75910.23208999999,254.88337566758156,0.0,-70011.9967335568
21,2000000.0,34200.0,514.2857142857143,5.337714590411944e-13,1.0558116772243407e-13,5.79142033059696e-14,-2.8922538696822874e-11,-4.916831578459889e-12,222000.0,24087.0,43912.08791208792,638000.0,130206.23,852.6644621361056,0.0,-120093.23000000068
