,Biomass,Propane,Heat
88,417.73778920308484,572.9584855298754,825.7657163531111
89,417.73778920308484,577.6153308095681,829.8357991275625
90,417.73778920308484,581.5599883309417,833.2834298012431
91,417.73778920308484,585.4484504702598,836.681945711007
92,417.73778920308484,589.2834857786916,840.0337665705764
93,417.73778920308484,591.7525932945985,842.1917665394791
94,417.73778920308484,592.8317792896007,843.1349750991111
95,417.73778920308484,593.8279302336798,844.0056110242361
96,417.73778920308484,594.739810012411,844.8025939508473
97,417.73778920308484,596.1933094583173,846.0729524665694
98,417.73778920308484,598.208092511529,847.8338728550763
99,417.73778920308484,600.192674275426,849.5683973167223
100,417.73778920308484,602.1516301494166,851.2805247505901
101,417.73778920308484,602.7944545539426,851.8423532801457
102,417.73778920308484,602.0995138351846,851.2349750919514
103,417.73778920308484,601.3304909231344,850.5628490668195
104,417.73778920308484,600.4912138885632,849.8293209386042
105,417.73778920308484,600.2370709896627,849.6072000449652
106,417.73778920308484,600.5861145905876,849.9122641521735
107,417.73778920308484,600.9138469802554,850.1987022607432
108,417.73778920308484,601.22384053825,850.4696366304305
109,417.73778920308484,601.854068883915,851.0204562045418
110,417.73778920308484,602.8097529038821,851.855724037993
111,417.73778920308484,603.7583355679744,852.6847852864097
112,417.73778920308484,604.7002941173564,853.5080570585694
113,417.73778920308484,608.3187701162597,856.670605081611
114,417.73778920308484,614.6551256752878,862.2085798402014
115,417.73778920308484,621.0843322733838,867.8277064069374
116,417.73778920308484,627.5900001625746,873.5136601420902
117,417.73778920308484,634.4949464173658,879.5485831687778
118,417.73778920308484,641.7927593511554,885.9268716729098
119,417.73778920308484,649.1437282554348,892.35161849525
120,417.73778920308484,656.5411493288361,898.8169645134028
121,417.73778920308484,659.2650644095713,901.1976662939652
122,417.73778920308484,657.2292682715247,899.4183804693125
123,417.73778920308484,655.0523441852754,897.5157488179307
124,417.73778920308484,652.9801250754831,895.7046293159722
125,417.73778920308484,649.6832304689804,892.8231434298889
126,417.73778920308484,645.9082523937595,889.5238125921458
127,417.73778920308484,634.2836871861969,879.363942600736
128,417.73778920308484,755.7685197782944,985.5416862862292
129,417.73778920308484,738.0015289830442,970.0133363311807
130,417.73778920308484,743.4555346479233,974.7801372822848
131,417.73778920308484,723.6927975398551,957.5075050498333
132,417.73778920308484,686.0781870196654,924.6323354551876
133,417.73778920308484,647.3325425460923,890.7686421852846
134,417.73778920308484,601.9963745856455,851.1448313878542
135,417.73778920308484,572.6946731968997,825.5351443740904
136,417.73778920308484,551.5434360828963,807.0489631364513
137,417.73778920308484,530.7957793744122,788.9155111732362
138,417.73778920308484,504.7894808430827,766.1860062568543
139,417.73778920308484,484.95137568956596,748.8475023526806
140,417.73778920308484,465.7039539118438,732.0252557189515
141,417.73778920308484,446.27245069817894,715.0421219102084
142,417.73778920308484,421.1587820494596,693.0927755112277
143,417.73778920308484,404.55366036832953,678.57989916192
144,417.73778920308484,398.201372351222,673.027999434968
145,417.73778920308484,400.83546814480206,675.330199158557
146,417.73778920308484,402.38816070704144,676.6872524579542
147,417.73778920308484,394.39174688465624,669.6983867771895
148,417.73778920308484,371.8794793006038,650.0226649087277
149,417.73778920308484,349.6691665264207,630.6108515440917
150,417.73778920308484,334.5886406006412,617.4304718849604
151,417.73778920308484,333.5084762360262,616.4864082302869
152,417.73778920308484,339.6388907844441,621.8443905456041
153,417.73778920308484,340.14461767323286,622.2863958464055
154,417.73778920308484,330.53110944144026,613.8841896518188
155,417.73778920308484,332.47877735367484,615.5864514071118
156,417.73778920308484,347.23509770153515,628.4834753911417
157,417.73778920308484,362.12938109255896,641.5010790748966
158,417.73778920308484,379.8306990170982,656.9720309409438
159,417.73778920308484,408.28600841382064,681.8419713536792
160,417.73778920308484,466.66136194964866,732.862030343993
161,417.73778920308484,593.1471906700754,843.4106446456459
162,417.73778920308484,615.5409693908753,862.9828072476249
163,417.73778920308484,475.5678573928221,740.6463073613265
164,417.73778920308484,477.5445182600751,742.3739089593056
165,417.73778920308484,484.07004888206376,748.0772227229237
166,417.73778920308484,489.0538557951705,752.433069964979
167,417.73778920308484,492.33507705085975,755.3008573424514
168,417.73778920308484,494.6545210221762,757.328051373382
169,417.73778920308484,494.9732022951309,757.6065788059444
170,417.73778920308484,493.3981394960353,756.2299739195348
171,417.73778920308484,491.26667827618854,754.3670768133887
172,417.73778920308484,488.66948048857427,752.0971259470139
173,417.73778920308484,489.03259018403554,752.4144838208471
174,417.73778920308484,492.46216883676567,755.4119355633331
175,417.73778920308484,495.72118881462956,758.2603190239862
176,417.73778920308484,498.82871611359013,760.9762978832778
177,417.73778920308484,501.1281716536757,762.9860220253125
178,417.73778920308484,502.6115627444461,764.2825058386459
179,417.73778920308484,503.9521692317409,765.4541959085416
180,417.73778920308484,505.1544660862257,766.5050033593612
181,417.73778920308484,505.55738292438167,766.8571526759096
182,417.73778920308484,505.16271592100503,766.5122137149584
183,417.73778920308484,504.64532921937774,766.0600177377362
184,417.73778920308484,504.01571703465873,765.5097366882917
185,417.73778920308484,504.64490173781934,766.0596441188541
186,417.73778920308484,506.56431233593963,767.7372089816113
187,417.73778920308484,508.45211084998726,769.3871448828888
188,417.73778920308484,510.31420951843387,771.0146191191112
189,417.73778920308484,511.46860762577063,772.0235630649236
190,417.73778920308484,511.9052418519736,772.4051813786249
191,417.73778920308484,512.2901172083095,772.7415624400626
192,417.73778920308484,512.6258549336305,773.0349972119931
193,417.73778920308484,512.1962435521391,772.6595168645695
194,417.73778920308484,511.2245400108141,771.8102479694516
195,417.73778920308484,510.08526820424134,770.8145244105069
196,417.73778920308484,508.8925814684322,769.7721162034097
197,417.73778920308484,508.7793328991307,769.6731369538402
198,417.73778920308484,510.0059249553139,770.7451784109444
199,417.73778920308484,511.7388292517084,772.2597367659931
200,417.73778920308484,513.1973835898168,773.5345132575
201,417.73778920308484,510.64880375052445,771.3070544779583
202,417.73778920308484,504.0228184270358,765.5159433052293
203,417.73778920308484,497.2460490924388,759.5930469067915
204,417.73778920308484,490.3347508235285,753.5525722197639
205,417.73778920308484,485.9826551877306,749.7488406340765
206,417.73778920308484,484.25858080933784,748.2419996273612
207,417.73778920308484,482.5456017876939,746.7448559624445
208,417.73778920308484,480.8576905784468,745.2696215655625
209,417.73778920308484,480.4966602233664,744.9540810352222
210,417.73778920308484,481.47882828525456,745.8124959213125
211,417.73778920308484,482.51149359976483,746.7150454061945
212,417.73778920308484,483.5906727935895,747.6582480215972
213,417.73778920308484,484.1015897207125,748.1047894159027
214,417.73778920308484,484.02457386733255,748.0374775600486
215,417.73778920308484,484.0258066244119,748.038554989736
216,417.73778920308484,483.94026261767414,747.9637895278472
217,417.73778920308484,485.3534657060291,749.1989290270694
218,417.73778920308484,488.4933896881516,751.9432225874444
219,417.73778920308484,491.6926900002463,754.7394110602153
220,417.73778920308484,494.9492798623823,757.5856705997221
221,417.73778920308484,498.2797071023313,760.4964640074376
222,417.73778920308484,501.6763046972491,763.4650903053957
223,417.73778920308484,499.37613141867695,761.4547388599236
224,417.73778920308484,631.7435993273425,877.1439058120973
225,417.73778920308484,621.817798107051,868.4687555455625
226,417.73778920308484,614.4152856625749,861.9989596690904
227,417.73778920308484,590.2110960777395,840.8444979719444
228,417.73778920308484,550.9290574594856,806.5119962195904
229,417.73778920308484,516.9885404594377,776.8479843615486
230,417.73778920308484,489.2129957750921,752.5721583074305
231,417.73778920308484,462.24257064444276,729.0000067432429
232,417.73778920308484,439.9158789596683,709.4864782107501
233,417.73778920308484,411.94282894753206,685.038032500143
234,417.73778920308484,373.37109657452896,651.3263384061383
235,417.73778920308484,348.1161533004427,629.2535179845869
236,417.73778920308484,331.47584078733945,614.7098848481347
237,417.73778920308484,314.1584720044105,599.5745045318548
238,417.73778920308484,295.6877412773868,583.4310858764361
239,417.73778920308484,285.2832431694024,574.3375545300577
240,417.73778920308484,284.5519508583429,573.6984050501917
241,417.73778920308484,281.0114943139128,570.6040460303598
242,417.73778920308484,274.13848113447494,564.5970325115311
243,417.73778920308484,280.73451830049413,570.3619689946319
244,417.73778920308484,292.88343651096733,580.9801235105855
245,417.73778920308484,302.5927379320588,589.4660529526194
246,417.73778920308484,309.3098557790626,595.3368139509007
247,417.73778920308484,322.0808784484712,606.4986877639639
248,417.73778920308484,340.12856868900093,622.2723690341868
249,417.73778920308484,355.98399597612917,636.1300124831369
250,417.73778920308484,369.11156036686924,647.6035037606437
251,417.73778920308484,387.792458038146,663.9306083253396
252,417.73778920308484,413.237196082205,686.1693093758472
253,417.73778920308484,443.1010797214994,712.2703436765904
254,417.73778920308484,476.54147977364613,741.4972533221667
255,417.73778920308484,498.9125667175263,761.049583311118
256,417.73778920308484,510.6264144253433,771.28748620775
257,417.73778920308484,522.7630577792715,781.8949124990833
258,417.73778920308484,539.7045107319318,796.7017423797083
259,417.73778920308484,398.7380868492983,673.4970879062868
260,417.73778920308484,403.86661128937845,677.9794182669168
261,417.73778920308484,413.7772109514222,686.641282371543
262,417.73778920308484,419.2354977983744,691.4118250757792
263,417.73778920308484,423.45184872876945,695.0969157889444
264,417.73778920308484,427.0170481669923,698.2129000979513
265,417.73778920308484,429.15621648278994,700.0825332059584
266,417.73778920308484,429.9499522423245,700.7762582597916
267,417.73778920308484,430.3791656708143,701.1513907962917
268,417.73778920308484,430.5096947393927,701.2654732022293
269,417.73778920308484,432.3713516897248,702.8925613768195
270,417.73778920308484,436.0333032364052,706.0931070286181
271,417.73778920308484,439.57800955696206,709.1911803527848
272,417.73778920308484,443.0119692066806,712.1924610866388
273,417.73778920308484,441.99076583360335,711.2999293385693
274,417.73778920308484,436.4628301722685,706.4685135705627
275,417.73778920308484,430.6888396603578,701.4220458631527
276,417.73778920308484,424.6831386148057,696.1730631493402
277,417.73778920308484,424.17030220791224,695.7248441297153
278,417.73778920308484,429.2678208093137,700.1800753873401
279,417.73778920308484,434.4276065722334,704.689728144132
280,417.73778920308484,439.65799419217996,709.2610869239653
281,417.73778920308484,442.21515966390956,711.4960495462569
282,417.73778920308484,442.07630206295295,711.3746880030209
283,417.73778920308484,441.9099462425152,711.2292930159583
284,417.73778920308484,441.72083422420843,711.0640091119582
285,417.73778920308484,446.5872188201675,715.3172292488264
286,417.73778920308484,456.58812131981796,724.0580180335209
287,417.73778920308484,466.75630814138384,732.9450133155694
288,417.73778920308484,477.0882104161423,741.9750959037084
289,417.73778920308484,490.3244714255023,753.543588025889
290,417.73778920308484,506.455049614369,767.6417133629585
291,417.73778920308484,522.74064609843,781.8753246900278
292,417.73778920308484,539.1652767713181,796.2304518981321
293,417.73778920308484,547.1640292054728,803.2213615255833
294,417.73778920308484,546.5841612795734,802.7145569583472
295,417.73778920308484,545.7778725953631,802.0098606483473
296,417.73778920308484,544.7578249459063,801.1183390027222
297,417.73778920308484,546.4493676163552,802.5967472966945
298,417.73778920308484,550.9621763222176,806.5409421056181
299,417.73778920308484,555.5176936064549,810.5224642120417
300,417.73778920308484,560.1167959506818,814.5420796608959
301,417.73778920308484,565.5884871654512,819.3243377826043
302,417.73778920308484,571.8876318852497,824.8297902677083
303,417.73778920308484,578.1698021930381,830.3204071167153
304,417.73778920308484,584.4320706393814,835.7936297388193
305,417.73778920308484,586.5682060166143,837.6606120585209
306,417.73778920308484,584.5339904215373,835.8827076284236
307,417.73778920308484,582.5150833481041,834.1181828462429
308,417.73778920308484,580.1004669470904,832.007808111757
309,417.73778920308484,582.5057618543096,834.1100358606667
310,417.73778920308484,589.6728971807224,840.3741121359513
311,417.73778920308484,596.9492659503242,846.7336584405832
312,417.73778920308484,604.321571691298,853.1770536581945
313,417.73778920308484,608.3741155515747,856.7189769920764
314,417.73778920308484,609.0365978678012,857.2979865364583
315,417.73778920308484,609.6255479821305,857.812728936382
316,417.73778920308484,610.1475733878162,858.2689791409514
317,417.73778920308484,610.6368490000634,858.6966060260555
318,417.73778920308484,611.103680001486,859.1046163212987
319,417.73778920308484,605.0166312955998,853.7845357523543
320,417.73778920308484,733.4732029138459,966.0555793467013
321,417.73778920308484,724.4955921634091,958.2091475508195
322,417.73778920308484,716.0433796606758,950.8219138234306
323,417.73778920308484,689.6814969132738,927.7816283022013
324,417.73778920308484,647.2793378069061,890.722141243236
325,417.73778920308484,593.7720155367006,843.9567415790763
326,417.73778920308484,549.8487935772389,805.5678455865068
327,417.73778920308484,512.3277146516177,772.7744226055139
328,417.73778920308484,483.48066083756027,747.5620975720277
329,417.73778920308484,453.13761825135083,721.0422783516806
330,417.73778920308484,422.02144426226886,693.846742285223
331,417.73778920308484,399.1523373938334,673.8591428822104
332,417.73778920308484,384.74238675840644,661.2648460268472
333,417.73778920308484,367.89427504152917,646.5395963862965
334,417.73778920308484,347.12689514835284,628.3889063596604
335,417.73778920308484,339.63482769034357,621.8408394013603
336,417.73778920308484,346.0787777344935,627.4728517399473
337,417.73778920308484,358.7175898417183,638.5191735216617
338,417.73778920308484,367.092670959847,645.8389944189063
339,417.73778920308484,381.6202654406322,658.5361119951125
340,417.73778920308484,402.584048546167,676.85845842935
341,417.73778920308484,419.84280558026177,691.9426120771487
342,417.73778920308484,433.15808217953855,703.5801638249167
343,417.73778920308484,450.58301436827804,718.809554557875
344,417.73778920308484,472.5019070463863,737.9666667585416
345,417.73778920308484,491.2051652503258,754.3133144287848
346,417.73778920308484,506.22278151030565,767.4387110400071
347,417.73778920308484,525.0190767126717,783.8666730468751
348,417.73778920308484,547.7540273185068,803.737019876375
349,417.73778920308484,574.0451910674421,826.7154969929444
350,417.73778920308484,603.5493716109761,852.5021507879931
351,417.73778920308484,624.9194660944015,871.1796133665068
352,417.73778920308484,637.9553265385837,882.5729553947222
353,417.73778920308484,649.4470236478278,892.6166986682015
354,417.73778920308484,666.3179617499445,907.3618985694515
355,417.73778920308484,520.0109731189057,779.4895905059236
356,417.73778920308484,518.9682652145311,778.5782637975002
357,417.73778920308484,528.1166996670163,786.5739955089723
358,417.73778920308484,540.1074178118008,797.053883167514
359,417.73778920308484,551.3367341225767,806.868305623132
360,417.73778920308484,562.3040781975274,816.4537643446389
361,417.73778920308484,568.951449351902,822.2635667335625
362,417.73778920308484,571.588621636537,824.5684553103334
363,417.73778920308484,573.8473686446416,826.5426001954168
364,417.73778920308484,575.777378764016,828.22942903975
365,417.73778920308484,580.7433897150713,832.5697226109722
366,417.73778920308484,588.8325665463467,839.6396631615071
367,417.73778920308484,596.8372237165888,846.6357335282986
368,417.73778920308484,604.7751648505994,853.5734940794238
369,417.73778920308484,610.339367409762,858.4366071161319
370,417.73778920308484,613.4955320637632,861.1950950237291
371,417.73778920308484,616.4977428884838,863.8190272845347
372,417.73778920308484,619.3561781012822,866.3172996605207
373,417.73778920308484,618.1828514530973,865.291812170007
374,417.73778920308484,612.9412135772629,860.7106206665278
375,417.73778920308484,607.4738555107663,855.9321497164098
376,417.73778920308484,601.7949975861222,850.9688278902707
377,417.73778920308484,599.1670482019847,848.6720001285347
378,417.73778920308484,599.6633958844395,849.1058080030001
379,417.73778920308484,600.1449627536074,849.5266974466529
380,417.73778920308484,600.6324486328581,849.952760105118
381,417.73778920308484,601.1313266294178,850.3887794741111
382,417.73778920308484,601.6350475914537,850.8290315949306
383,417.73778920308484,602.1171741278763,851.2504101877639
384,417.73778920308484,602.5778901477481,851.6530759891318
385,417.73778920308484,604.3232409541538,853.1785125939305
386,417.73778920308484,607.376613456355,855.8471601608543
387,417.73778920308484,610.4642318713531,858.5457386555626
388,417.73778920308484,613.5780134287122,861.2671837366945
389,417.73778920308484,614.0674159961941,861.6949215806736
390,417.73778920308484,611.878637906409,859.7819295302014
391,417.73778920308484,609.606927771596,857.796454872375
392,417.73778920308484,607.2509712271883,855.7373488525626
393,417.73778920308484,606.1675104443175,854.7904041283334
394,417.73778920308484,606.3890618040539,854.984040016743
395,417.73778920308484,606.613539977935,855.1802339407153
396,417.73778920308484,606.8440697405449,855.3817169532362
397,417.73778920308484,608.7161224400265,857.0178910125832
398,417.73778920308484,612.2551526498298,860.1110034159514
399,417.73778920308484,615.8554318195636,863.2576474102987
400,417.73778920308484,619.5062712985477,866.4484811149307
401,417.73778920308484,623.202802141813,869.6792490719445
402,417.73778920308484,626.9374414128051,872.9433237947916
403,417.73778920308484,630.6999454668191,876.2317523379999
404,417.73778920308484,634.4865474392402,879.5412424618959
405,417.73778920308484,636.6197453963657,881.4056574764237
406,417.73778920308484,637.0649531638301,881.7947690651876
407,417.73778920308484,637.4697578613495,882.1485683708195
408,417.73778920308484,637.8306368900489,882.4639766419028
409,417.73778920308484,639.5207405776521,883.941127264868
410,417.73778920308484,642.5676073472141,886.6040888214652
411,417.73778920308484,645.6449515586783,889.2936876622847
412,417.73778920308484,648.74660156397,892.0045297669097
413,417.73778920308484,652.4880329985381,895.2745408407221
414,417.73778920308484,656.8771104987445,899.1105945759027
415,417.73778920308484,652.7567070018356,895.5093619196042
416,417.73778920308484,780.4858034860872,1007.1445922468403
417,417.73778920308484,764.5178922423247,993.1886378197917
418,417.73778920308484,768.9765600924629,997.0855135208125
419,417.73778920308484,750.2027075445112,980.6771663939028
420,417.73778920308484,715.8872611275349,950.6854662254653
421,417.73778920308484,684.4815318327057,923.2368588217847
422,417.73778920308484,657.0005762183052,899.2185036147987
423,417.73778920308484,636.0465565628335,880.9046904359166
424,417.73778920308484,618.0175978834541,865.1473805501388
425,417.73778920308484,597.8688003437182,847.5373315004097
426,417.73778920308484,576.5001704004655,828.861148930007
427,417.73778920308484,560.9398036179603,815.2613883620973
428,417.73778920308484,545.04326207739,801.3678110556389
429,417.73778920308484,526.5179482602737,785.1766867794792
430,417.73778920308484,499.20311821987815,761.3035253241735
431,417.73778920308484,482.26010679665654,746.4953333402779
432,417.73778920308484,476.5228809506422,741.4809979508613
433,417.73778920308484,471.8940053913679,737.4353607120555
434,417.73778920308484,468.3297435180286,734.320195834757
435,417.73778920308484,472.6428629215214,738.0898621934097
436,417.73778920308484,485.46853281408124,749.299497679507
437,417.73778920308484,493.33667829471773,756.1762568295833
438,417.73778920308484,496.3285063625096,758.7911145608334
439,417.73778920308484,511.8437709219583,772.3514557857916
440,417.73778920308484,540.3609210995503,797.275445041007
441,417.73778920308484,568.3153784283704,821.7076407463958
442,417.73778920308484,600.444350154653,849.7883620351666
443,417.73778920308484,630.4866192928348,876.0453052619375
444,417.73778920308484,663.2200293365752,904.6543056401667
445,417.73778920308484,697.5780470495647,934.6832131213196
446,417.73778920308484,733.5754254059004,966.144921804757
447,417.73778920308484,754.0437839216088,984.034267147486
448,417.73778920308484,769.6079484004181,997.6373469019653
449,417.73778920308484,792.958783453987,1018.0459767387846
450,417.73778920308484,831.5329520611094,1051.7598001014096
451,417.73778920308484,706.4681200604023,942.4531369327916
452,417.73778920308484,724.3378493095286,958.0712802965279
453,417.73778920308484,746.2163726755102,977.1931097183959
454,417.73778920308484,764.4090781096493,993.0935342678333
455,417.73778920308484,781.532766719338,1008.0596381127014
456,417.73778920308484,797.9382747503653,1022.3980521318192
457,417.73778920308484,805.2493160134836,1028.7879021957847
458,417.73778920308484,802.709736645754,1026.568309828389
459,417.73778920308484,799.5403683466106,1023.7982819349376
460,417.73778920308484,795.8247898104503,1020.5508662943334
461,417.73778920308484,796.5673698789888,1021.1998812742362
462,417.73778920308484,801.8984343998143,1025.8592316654376
463,417.73778920308484,807.0809507763875,1030.3887509785625
464,417.73778920308484,812.1456954747173,1034.8153378449028
465,417.73778920308484,819.7149464725958,1041.4308632170487
466,417.73778920308484,829.8426436322782,1050.282470534611
467,417.73778920308484,839.9574248610475,1059.1227893285554
468,417.73778920308484,850.0592094183987,1067.9517490316805
469,417.73778920308484,860.4275053378387,1077.013639665271
470,417.73778920308484,871.0621867831171,1086.3083512484443
471,417.73778920308484,881.6792312594791,1095.5876481207847
472,417.73778920308484,892.2799541345187,1104.8526799135693
473,417.73778920308484,908.6837996685736,1119.1896409103333
474,417.73778920308484,930.9827413534993,1138.6789159429584
475,417.73778920308484,953.4699889515318,1158.3327703436387
476,417.73778920308484,976.1261243524029,1178.1342326840002
477,417.73778920308484,985.6471245218265,1186.4555868320763
478,417.73778920308484,981.7688979958448,1183.0660168483682
479,417.73778920308484,977.4741869488305,1179.3124393932778
480,417.73778920308484,972.8106270682924,1175.2364880576874
481,417.73778920308484,976.9721840124269,1178.873688826861
482,417.73778920308484,990.2187478391972,1190.4511856114584
483,417.73778920308484,1003.6639651153303,1202.2023055107986
484,417.73778920308484,1017.2978624073626,1214.1183317440348
485,417.73778920308484,1025.7774001182943,1221.5294477033892
486,417.73778920308484,1028.9474338910504,1224.300057220778
487,417.73778920308484,1031.9907132396945,1226.9598833714929
488,417.73778920308484,1034.9220988107363,1229.5219143605834
489,417.73778920308484,1040.3130821292589,1234.2336337809722
490,417.73778920308484,1048.2554768511711,1241.1752867679236
491,417.73778920308484,1056.2921433064296,1248.1993332498193
492,417.73778920308484,1064.4262150667905,1255.308511968375
493,417.73778920308484,1062.318029972866,1253.4659581962849
494,417.73778920308484,1049.6642408367024,1242.4065464912778
495,417.73778920308484,1036.5093235811325,1230.9091488099098
496,417.73778920308484,1022.8829005658372,1218.9996550945416
497,417.73778920308484,1010.0860407905702,1207.8151996509582
498,417.73778920308484,998.2520620235746,1197.472302208604
499,417.73778920308484,986.2680569659217,1186.9982817882155
500,417.73778920308484,974.1617574641652,1176.4173760236804
501,417.73778920308484,964.5751394535819,1168.0386718824304
502,417.73778920308484,957.5680575621745,1161.9144823093404
503,417.73778920308484,950.5635122453441,1155.7925097024306
504,417.73778920308484,943.5597198847811,1149.6711951792986
505,417.73778920308484,937.8676139376191,1144.6962945814792
506,417.73778920308484,933.5059329519056,1140.8841853999654
507,417.73778920308484,929.1732210245043,1137.0973951754168
508,417.73778920308484,924.8636515372411,1133.3308314435487
509,417.73778920308484,922.6045754997299,1131.356398986764
510,417.73778920308484,922.4515554463833,1131.2226594601389
511,417.73778920308484,884.3955881975751,1097.9617440846805
512,417.73778920308484,923.4143257693161,1132.064120722382
513,417.73778920308484,866.2960927074755,1082.1427850263335
514,417.73778920308484,874.9434932471636,1089.700613098021
515,417.73778920308484,885.9213233271914,1099.2952365879653
516,417.73778920308484,862.8669175726625,1079.1456859585069
517,417.73778920308484,843.0497961110318,1061.8255218010418
518,417.73778920308484,836.9634900903254,1056.5060903389444
519,417.73778920308484,813.5712352435005,1036.0612596028193
520,417.73778920308484,777.6819566686611,1004.6940301284097
521,417.73778920308484,738.2145066255641,970.199478790743
522,417.73778920308484,695.904721991117,933.2207270202362
523,417.73778920308484,664.3788321172294,905.6670992704584
524,417.73778920308484,643.251937131706,887.2021930531109
525,417.73778920308484,621.8912421885011,868.53294567275
526,417.73778920308484,597.6755891866974,847.3684649491736
527,417.73778920308484,589.9331867317887,840.6016052035834
528,417.73778920308484,598.8965422966169,848.4355779672431
529,417.73778920308484,619.66319839894,866.5856354006736
530,417.73778920308484,620.3799259444602,867.2120552754582
531,417.73778920308484,630.4125074783958,875.980531536118
532,417.73778920308484,585.432190309727,836.6677343307015
533,417.73778920308484,496.90995850606254,759.2993037342986
534,417.73778920308484,443.0953465863924,712.265332916507
535,417.73778920308484,441.60522707738215,710.962968465632
536,417.73778920308484,492.6514748675709,755.577389034257
537,417.73778920308484,520.85753499621,780.2294855866876
