,Biomass,BiomassCost,BiomassTons,MeOHInput,MeOHLitersIn,MeOHCostIn,Elec,ElecRevenue,MeOH,MeOHRevenue,MeOHLiters,H2,H2Revenue,Heat,HeatRevenue,ObjectiveFunction
0,400000.0,6840.0,102.85714285714286,827418.475796566,163665.19301470538,89774.9046239274,5.119282775467648e-12,8.702780718295002e-13,44400.00000000082,4817.400000000089,8782.417582417746,127600.0000000023,30636.76000000055,167832.0,0.0,61160.74462392523
1,400000.0,6840.0,102.85714285714286,976030.0812992575,193060.89520205095,105899.26382096943,5.205080810810682e-12,8.84863737837816e-13,44400.00000000082,4817.400000000089,8782.417582417746,127600.0000000023,30636.76000000055,168000.0,0.0,77285.10382096804
2,400000.0,6840.0,102.85714285714286,742458.3872903964,146859.9007827158,80556.735021008,5.205080810810682e-12,8.84863737837816e-13,44400.00000000082,4817.400000000089,8782.417582417746,127600.0000000023,30636.76000000055,168000.0,0.0,51942.57502100641
3,400000.0,6840.0,102.85714285714286,795578.0283940332,157367.0825394791,86320.21608075261,257.600000000004,43.792000000000684,44417.60000000083,4819.30960000009,8785.898901099066,127089.60000000228,30514.212960000546,168233.59999999998,0.0,57782.901520750864
4,400000.0,6840.0,102.85714285714286,772644.7378674954,152830.8272704936,83831.95405862325,5.169331629417751e-12,8.787863770010178e-13,44412.00000000082,4818.702000000089,8784.791208791372,127472.4000000023,30606.12324000055,168115.2,0.0,55247.128818621175
5,400000.0,6840.0,102.85714285714286,554565.0164907217,109694.17908607684,60170.30428924331,4.788927073922883e-12,8.141176025668902e-13,44400.00000000082,4817.400000000089,8782.417582417746,127600.0000000023,30636.76000000055,162678.45204006584,0.0,31556.144289243024
6,400000.0,6840.0,102.85714285714286,430920.32217039645,85236.98680293557,46754.854955488016,4.592236901156793e-12,7.806802731966548e-13,44400.00000000082,4817.400000000089,8782.417582417746,127600.0000000023,30636.76000000055,158432.8814166654,0.0,18140.694955488292
7,400000.0,6840.0,102.85714285714286,437949.28231509915,86627.33056782182,47517.497131188255,4.461039868292778e-12,7.583767776097723e-13,44400.00000000082,4817.400000000089,8782.417582417746,127600.0000000023,30636.76000000055,153090.99416671606,0.0,18903.33713118857
8,400000.0,6840.0,102.85714285714286,288624.3025957376,57090.52139256349,31315.736831637532,3.8322839499585034e-12,6.514882714929456e-13,44400.00000000082,4817.400000000089,8782.417582417746,127600.0000000023,30636.76000000055,144467.06301524278,0.0,2701.5768316375556
9,400000.0,6840.0,102.85714285714286,235821.67277660116,46646.04516460243,25586.651496261227,3.682150195719388e-12,6.25965533272296e-13,44400.00000000082,4817.400000000089,8782.417582417746,127600.0000000023,30636.76000000055,131871.00568431354,0.0,-3027.5085037387753
10,400000.0,6840.0,102.85714285714286,284265.1305851298,56228.26758826744,30842.76666848658,3.8886719873980574e-12,6.610742378576698e-13,44400.00000000082,4817.400000000089,8782.417582417746,127600.0000000023,30636.76000000055,126705.66289411341,0.0,2228.606668486582
11,400000.0,6840.0,102.85714285714286,115189.00640267924,22784.63862910139,12498.007194690697,3.085255780822708e-12,5.244934827398603e-13,44400.00000000082,4817.400000000089,8782.417582417746,127600.0000000023,30636.76000000055,101155.76433185198,0.0,-16116.152805308966
12,400000.0,6840.0,102.85714285714286,161089.05173566504,31863.768475186494,17478.162113319657,3.40801917355873e-12,5.793632595049841e-13,44400.00000000082,4817.400000000089,8782.417582417746,127600.0000000023,30636.76000000055,108174.31285520663,0.0,-11135.997886680234
13,400000.0,6840.0,102.85714285714286,24426.83881074798,4831.6824021259745,2650.312010966156,1.2913687839652847e-12,2.195326932740984e-13,44400.00000000082,4817.400000000089,8782.417582417746,127600.0000000023,30636.76000000055,50117.645792214826,0.0,-25963.84798903392
14,400000.0,6840.0,102.85714285714286,20821.722854053285,4118.5825425599905,2259.1569296647813,6.572985523193341e-13,1.117407538942868e-13,44400.000000000815,4817.400000000089,8782.417582417744,127600.0000000023,30636.76000000055,41789.525893504564,0.0,-26355.00307033544
15,400000.0,6840.0,102.85714285714286,7020.284111952561,1388.6276265400672,761.7008261468528,4.459352558103254e-13,7.580899348775532e-14,44400.00000000082,4817.400000000089,8782.417582417746,127600.0000000023,30636.76000000055,28357.056088898604,0.0,-27852.459173853356
16,400000.0,6840.0,102.85714285714286,235.33019140551423,46.5488290692226,25.533325767498294,1.2997159494585968e-13,2.2095171140796147e-14,44400.00000000082,4817.400000000089,8782.417582417746,127600.0000000023,30636.76000000055,2852.680159958906,0.0,-28588.62667423271
17,150400.0,2571.84,38.674285714285716,918.8326068087125,181.747109039086,99.69333783874531,1.3654986356491283e-13,2.3213476806035182e-14,16694.399999999914,1811.3423999999907,3302.189010988994,47977.59999999967,11519.421759999921,199.67847116494707,0.0,-10659.230822161197
18,0.0,0.0,0.0,510.55345000886996,100.98859450724902,55.39504932596239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.3950493259624
19,0.0,0.0,0.0,549.1536241583208,108.62379378955796,59.58316822117781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.5831682211778
20,233200.0,3987.7200000000003,59.965714285714284,21.717570916771972,4.295783258262588,2.356356444469759,1.0320529424352646e-13,1.75449000213995e-14,25885.200000000215,2808.5442000000235,5120.149450549494,74390.79999999987,17861.23107999997,254.88337566758207,0.0,-16679.698923555326
