,Biomass,Elec,MeOH,H2,Heat,MeOHInput,operatingMode1,operatingMode2,operatingMode3,operatingMode4
0,800.0,0.0,88.79999999999998,255.20000000000002,0.0,0.0,0.0,0.0,1.0,0.0
1,800.0,0.0,88.8,255.20000000000002,336.0,0.0,0.0,0.0,1.0,0.0
2,800.0,-3.429810760945318e-14,88.80000000000007,255.20000000000002,335.9999999999999,19.27575741972343,-2.6628965535289737e-16,0.0,1.0000000000000002,0.0
3,800.0,-2.859934511434404e-14,88.7999999999999,255.20000000000002,336.0000000000001,52.72327549172735,-2.220446049250313e-16,0.0,1.0000000000000002,0.0
4,800.0,0.0,88.8,255.20000000000002,336.0,87.62024018436992,0.0,0.0,1.0,0.0
5,800.0,1.4299672557172008e-14,88.8,255.19999999999987,336.00000000000006,119.77300769224954,1.1102230246251565e-16,0.0,0.9999999999999999,0.0
6,800.0,1.4299672557172008e-14,88.8,255.19999999999987,336.00000000000006,147.81228203298343,1.1102230246251565e-16,0.0,0.9999999999999999,0.0
7,800.0,1.4299672557172008e-14,88.8,255.19999999999987,336.00000000000006,175.89600073019054,1.1102230246251565e-16,0.0,0.9999999999999999,0.0
8,800.0,1.4299672557172008e-14,88.8,255.19999999999987,336.00000000000006,203.44210282041337,1.1102230246251565e-16,0.0,0.9999999999999999,0.0
9,800.0,1.4299672557172008e-14,88.8,255.19999999999987,336.00000000000006,230.41047421241038,1.1102230246251565e-16,0.0,0.9999999999999999,0.0
10,800.0,1.4299672557172008e-14,88.8,255.19999999999987,336.00000000000006,257.07877172896053,1.1102230246251565e-16,0.0,0.9999999999999999,0.0
11,800.0,1.4299672557172008e-14,88.8,255.19999999999987,336.00000000000006,282.2331387803636,1.1102230246251565e-16,0.0,0.9999999999999999,0.0
12,800.0,0.0,88.8,255.20000000000002,336.0,305.8932380343447,0.0,0.0,1.0,0.0
13,800.0,1.4299672557172008e-14,88.8,255.19999999999987,336.00000000000006,329.0346027857123,1.1102230246251565e-16,0.0,0.9999999999999999,0.0
14,800.0,0.0,88.8,255.20000000000002,336.0,351.66470798672776,0.0,0.0,1.0,0.0
15,800.0,0.0,88.8,255.20000000000002,336.0,372.84146062186244,0.0,0.0,1.0,0.0
16,800.0,1.4299672557172008e-14,88.8,255.19999999999987,336.00000000000006,392.6520401590886,1.1102230246251565e-16,0.0,0.9999999999999999,0.0
17,800.0,0.0,88.8,255.20000000000002,336.0,409.08805640114656,0.0,0.0,1.0,0.0
18,800.0,1.4299672557172008e-14,88.8,255.19999999999987,336.00000000000006,422.15167068034356,1.1102230246251565e-16,0.0,0.9999999999999999,0.0
19,800.0,1.4299672557172008e-14,88.8,255.19999999999987,336.00000000000006,433.9756881117912,1.1102230246251565e-16,0.0,0.9999999999999999,0.0
20,800.0,1.4299672557172008e-14,88.8,255.19999999999987,336.00000000000006,444.6998954223269,1.1102230246251565e-16,0.0,0.9999999999999999,0.0
21,800.0,0.0,88.8,255.20000000000002,336.0,458.8792848302413,0.0,0.0,1.0,0.0
22,800.0,1.4299672557172008e-14,88.8,255.19999999999987,336.00000000000006,476.74315584019325,1.1102230246251565e-16,0.0,0.9999999999999999,0.0
23,800.0,1.4299672557172008e-14,88.8,255.19999999999987,336.00000000000006,494.01657349797233,1.1102230246251565e-16,0.0,0.9999999999999999,0.0
24,800.0,1.4299672557172008e-14,88.8,255.19999999999987,336.00000000000006,510.7141580551754,1.1102230246251565e-16,0.0,0.9999999999999999,0.0
25,800.0,1.4299672557172008e-14,88.8,255.19999999999987,336.00000000000006,522.6651594299473,1.1102230246251565e-16,0.0,0.9999999999999999,0.0
26,800.0,1.4299672557172008e-14,88.8,255.19999999999987,336.00000000000006,529.770276575899,1.1102230246251565e-16,0.0,0.9999999999999999,0.0
27,800.0,0.0,88.8,255.20000000000002,336.0,536.190125559746,0.0,0.0,1.0,0.0
28,800.0,1.4299672557172008e-14,88.8,255.19999999999987,336.00000000000006,542.317242595862,1.1102230246251565e-16,0.0,0.9999999999999999,0.0
29,800.0,1.4299672557172008e-14,88.8,255.19999999999987,336.00000000000006,549.0295756840277,1.1102230246251565e-16,0.0,0.9999999999999999,0.0
30,800.0,1.4299672557172008e-14,88.8,255.19999999999987,336.00000000000006,556.7184608183716,1.1102230246251565e-16,0.0,0.9999999999999999,0.0
31,800.0,0.0,88.8,255.20000000000002,336.0,557.0254001649686,0.0,0.0,1.0,0.0
32,800.0,1.4299672557172008e-14,88.8,255.19999999999987,336.00000000000006,697.2602966121079,1.1102230246251565e-16,0.0,0.9999999999999999,0.0
33,800.0,0.0,88.8,255.20000000000002,336.0,680.412821656326,0.0,0.0,1.0,0.0
34,800.0,0.0,88.8,255.20000000000002,336.0,681.3280274725431,0.0,0.0,1.0,0.0
