,Biomass,Elec,MeOH,H2,Heat,MeOHInput,operatingMode1,operatingMode2,operatingMode3,operatingMode4
0,1600.0,0.0,177.6,510.40000000000003,0.0,0.0,0.0,0.0,1.0,0.0
1,1600.0,0.0,177.5999999999999,510.40000000000003,323.1933934924257,0.0,0.0,0.0,1.0,0.0
2,1600.0,0.0,177.5999999999999,510.40000000000003,351.84467259901254,0.0,0.0,0.0,1.0,0.0
3,1600.0,0.0,177.60000000000002,510.40000000000003,379.3385324542,0.0,0.0,0.0,1.0,0.0
4,1600.0,0.0,177.6,510.40000000000003,408.02383743155207,0.0,0.0,0.0,1.0,0.0
5,1600.0,0.0,177.5999999999999,510.40000000000003,434.45341232302917,0.0,0.0,0.0,1.0,0.0
6,1600.0,0.0,177.60000000000014,510.40000000000003,457.50169583111244,0.0,0.0,0.0,1.0,0.0
7,1600.0,0.0,177.6000000000001,510.40000000000003,480.5865126002167,0.0,0.0,0.0,1.0,0.0
8,1600.0,0.0,177.5999999999999,510.40000000000003,503.22940851837984,0.0,0.0,0.0,1.0,0.0
9,1600.0,0.0,177.6000000000001,510.40000000000003,525.3974098026014,0.0,0.0,0.0,1.0,0.0
10,1600.0,5.719869022868806e-14,177.60000000000016,510.40000000000003,547.3187503612056,0.0,2.220446049250313e-16,0.0,0.9999999999999998,0.0
11,1600.0,0.0,177.6,510.40000000000003,567.9956400774589,0.0,0.0,0.0,1.0,0.0
12,1600.0,0.0,177.60000000000014,510.40000000000003,587.4442416642313,0.0,0.0,0.0,1.0,0.0
13,1600.0,0.0,177.5999999999999,510.40000000000003,606.4664434898556,0.0,0.0,0.0,1.0,0.0
14,1600.0,0.0,177.6,510.40000000000003,625.0683899650902,0.0,0.0,0.0,1.0,0.0
15,1600.0,0.0,177.6,510.40000000000003,642.4756806311709,0.0,0.0,0.0,1.0,0.0
16,1600.0,0.0,177.6,510.40000000000003,658.7599770107709,0.0,0.0,0.0,1.0,0.0
17,1600.0,0.0,177.6,510.40000000000003,672.0,0.32893231355530805,0.0,0.0,1.0,0.0
18,1600.0,0.0,177.5999999999999,510.40000000000003,672.0,13.392546592752367,0.0,0.0,1.0,0.0
19,1600.0,0.0,177.6,510.40000000000003,672.0,25.21656402420004,0.0,0.0,1.0,0.0
20,1600.0,-3.4825770803444734e-14,177.60000000000014,510.40000000000003,671.9999999999999,35.940771334735864,-1.3519320964070166e-16,0.0,1.0000000000000002,0.0
21,1600.0,0.0,177.6,510.40000000000003,672.0,50.12016074265005,0.0,0.0,1.0,0.0
22,1600.0,0.0,177.6,510.40000000000003,672.0,67.98403175260208,0.0,0.0,1.0,0.0
