,Biomass,Elec,MeOH,H2,Heat,MeOHInput,operatingMode1,operatingMode2,operatingMode3,operatingMode4
0,400.0,0.0,44.39999999999999,127.60000000000001,0.0,0.0,0.0,0.0,1.0,0.0
1,400.0,7.149836278586004e-15,44.4,127.59999999999994,168.00000000000003,188.79974877424047,1.1102230246251565e-16,0.0,0.9999999999999999,0.0
2,400.0,7.149836278586004e-15,44.4,127.59999999999994,168.00000000000003,223.65531946351888,1.1102230246251565e-16,0.0,0.9999999999999999,0.0
3,400.0,0.0,44.4,127.60000000000001,168.0,257.1028375355231,0.0,0.0,1.0,0.0
4,400.0,0.0,44.4,127.60000000000001,168.0,291.99980222816555,0.0,0.0,1.0,0.0
5,400.0,7.149836278586004e-15,44.4,127.59999999999994,168.00000000000003,324.15256973604517,1.1102230246251565e-16,0.0,0.9999999999999999,0.0
6,400.0,7.149836278586004e-15,44.4,127.59999999999994,168.00000000000003,352.1918440767791,1.1102230246251565e-16,0.0,0.9999999999999999,0.0
7,400.0,0.0,44.4,127.60000000000001,168.0,380.2755627739862,0.0,0.0,1.0,0.0
8,400.0,7.149836278586004e-15,44.4,127.59999999999994,168.00000000000003,407.821664864209,1.1102230246251565e-16,0.0,0.9999999999999999,0.0
9,400.0,0.0,44.4,127.60000000000001,168.0,434.79003625620606,0.0,0.0,1.0,0.0
10,400.0,7.149836278586004e-15,44.4,127.59999999999994,168.00000000000003,461.4583337727562,1.1102230246251565e-16,0.0,0.9999999999999999,0.0
11,400.0,7.149836278586004e-15,44.4,127.59999999999994,168.00000000000003,486.6127008241592,1.1102230246251565e-16,0.0,0.9999999999999999,0.0
12,400.0,7.149836278586004e-15,44.4,127.59999999999994,168.00000000000003,510.2728000781402,1.1102230246251565e-16,0.0,0.9999999999999999,0.0
13,400.0,7.149836278586004e-15,44.4,127.59999999999994,168.00000000000003,533.414164829508,1.1102230246251565e-16,0.0,0.9999999999999999,0.0
14,400.0,7.149836278586004e-15,44.4,127.59999999999994,168.00000000000003,556.0442700305233,1.1102230246251565e-16,0.0,0.9999999999999999,0.0
15,400.0,0.0,44.4,127.60000000000001,168.0,577.2210226656581,0.0,0.0,1.0,0.0
16,400.0,7.149836278586004e-15,44.4,127.59999999999994,168.00000000000003,597.0316022028842,1.1102230246251565e-16,0.0,0.9999999999999999,0.0
17,400.0,7.149836278586004e-15,44.4,127.59999999999994,168.00000000000003,613.4676184449421,1.1102230246251565e-16,0.0,0.9999999999999999,0.0
18,400.0,7.149836278586004e-15,44.4,127.59999999999994,168.00000000000003,626.5312327241393,1.1102230246251565e-16,0.0,0.9999999999999999,0.0
19,400.0,7.149836278586004e-15,44.4,127.59999999999994,168.00000000000003,638.355250155587,1.1102230246251565e-16,0.0,0.9999999999999999,0.0
