,Biomass,BiomassCost,BiomassTons,MeOHInput,MeOHLitersIn,MeOHCostIn,Elec,ElecRevenue,MeOH,MeOHRevenue,MeOHLiters,H2,H2Revenue,Heat,HeatRevenue,ObjectiveFunction
0,63997544.216256045,1094358.0060979784,16456.511369894408,378347.5407145734,74837.97508639915,24592.59014644727,267260.0000000001,45434.20000000002,7123473.734492103,463025.7927419867,1409038.7606687685,19869872.0,4770756.267199998,11418995.934549421,0.0,-4160265.663697702
