,Gasifier ref1 odmt/h,Gasifier ref2 kW,Gasifier EC,Cyclone V Flow,Cyclone EC,Cyclone fan V Flow,Cyclone fan EC,Ni fluidized bed Volume,Ni fluidized bed EC,ZnO guard bed Volume,ZnO guard bed EC,Knockout pot volume,Knockout pot EC,Compressor Power,Compressor EC,MeOH reactor volume,MeOH reactor EC,SOFC power kW,SOFC EC,Leftover burner power kW,Leftover burner EC,SOEC power kW,SOEC EC,Peak burner power kW,Peak burner EC,Htx Area,Htx EC,Total FIC
0,0.2742857142857143,1600.0,612268.2678467175,0.8365714285714286,8836.0589844637,2.0,6292.304770271152,0.312218482823088,369040.46586666437,0.5543200603617322,2590.1304816659376,1.0,21333.06558428174,139.2,229413.20207159413,0.04559061654135338,20570.733313368626,542.4000000000001,922118.7246003075,544.0,61016.40000000001,142.4,242090.16663547893,5000.0,560812.5,37.371428571428574,35252.513941634876,5180813.536113411
1,0.5485714285714286,3200.0,994632.7355427552,1.6731428571428573,13026.729762963303,2.0,6292.304770271152,0.624436965646176,587170.3091576864,1.1086401207234644,5180.260963331875,1.0,21333.06558428174,278.4,413517.5089921122,0.09118123308270676,32957.18963453793,1084.8000000000002,1844237.449200615,1088.0,122032.80000000002,284.8,484180.33327095787,4000.0,448650.00000000006,74.74285714285715,57666.20744440009,8240551.619706212
2,0.822857142857143,4800.0,1321072.432636118,2.5097142857142862,16347.317925953632,2.5097142857142862,7771.456790859408,0.936655448469264,770451.3677833967,1.6629601810851966,7770.391444997814,1.3266493607207588,24710.780762414233,417.59999999999997,583675.5123376305,0.13677184962406017,43420.24074402596,1627.2,2766356.1738009225,1632.0000000000002,183049.2,427.2,726270.4999064367,2500.0,280406.25,112.11428571428573,76903.51384515925,11039226.66783878
3,1.0971428571428572,6400.0,1615785.6458779217,3.3462857142857145,19204.9066915066,3.3462857142857145,10155.363233832013,1.248873931292352,934230.8062251889,2.217280241446929,10360.52192666375,1.7688658142943565,28698.19687676354,556.8,745365.6925536385,0.18236246616541352,52802.02373247453,2169.6000000000004,3688474.89840123,2176.0,244065.60000000003,569.6,968360.6665419157,1500.0,168243.75,149.4857142857143,94330.61955598975,13769292.788674865
4,1.3714285714285714,8000.0,1888951.2716517472,4.182857142857142,21761.148305109644,4.182857142857142,12497.46053012709,1.5610924141154405,1084885.4701679198,2.7716003018086606,12950.652408329686,2.2110822678679485,32229.073241425915,696.0,901037.5918041705,0.2279530827067669,61453.889731488955,2712.0,4610593.623001537,2720.0,305082.00000000006,712.0,1210450.8331773945,1000.0,112162.50000000001,186.8571428571429,110524.56036827851,16462833.96486764
