,Biomass,BiomassCost,BiomassTons,MeOHInput,MeOHLitersIn,MeOHCostIn,Elec,ElecRevenue,MeOH,MeOHRevenue,MeOHLiters,H2,H2Revenue,Heat,HeatRevenue,ObjectiveFunction
0,63998000.0,1094365.7999999998,16456.628571428566,143750.75095038925,28434.21447370336,21821.363994269086,635950.0,108111.49999999993,7148728.0,1085176.9103999995,1414034.1098901108,19139362.0,2300551.312400001,11615668.706643932,0.0,-2377652.5588057344
