,Biomass,BiomassCost,BiomassTons,MeOHInput,MeOHLitersIn,MeOHCostIn,Elec,ElecRevenue,MeOH,MeOHRevenue,MeOHLiters,H2,H2Revenue,Heat,HeatRevenue,ObjectiveFunction
0,63997544.216256045,1094358.0060979784,16456.511369894408,378347.540714575,74837.97508639946,24592.590146447375,267259.99999999994,69487.59999999998,7123473.734492103,463025.7927419867,1409038.7606687685,19869872.0,6815366.096000001,11418995.934549421,0.0,-6228928.8924974045
