,Biomass,BiomassCost,BiomassTons,MeOHInput,MeOHLitersIn,MeOHCostIn,Elec,ElecRevenue,MeOH,MeOHRevenue,MeOHLiters,H2,H2Revenue,Heat,HeatRevenue,ObjectiveFunction
0,1999991.4334298049,34199.853511649664,514.2835114533784,5293.409288138732,1047.0479910604088,574.3349077630525,321678.0,83636.28,244036.79211360248,26477.99194432587,48271.013824668626,1.0829908361916201e-11,1.3017549851023274e-12,844091.1034175967,0.0,-75340.08352491622
1,1999986.7848859432,34199.77402154963,514.2823161135283,30228.566591209663,5979.2769081513625,3279.7994751462484,321356.0,83552.56,244074.136668918,26482.043828577604,48278.400659785984,5.553000460888223e-12,6.674706553987645e-13,945639.6333704096,0.0,-72555.0303318848
2,2000000.0,34200.0,514.2857142857143,4715.572106922845,932.7505266440793,511.63957360112863,322000.0,83720.0,244000.0,26474.0,48263.73626373627,1.5048896871185143e-11,1.8088774039164542e-12,774578.6734733966,0.0,-75482.36042640197
3,1999740.5253620488,34195.56298369104,514.2189922359554,6076.217421558954,1201.8891603083646,659.2695902391465,316848.0,82380.48,244571.41407604894,26535.99842725131,48376.76322383386,3.2133512548246627e-12,3.862448208299245e-13,817651.3987534135,0.0,-74061.64585332411
4,1999825.47257825,34197.015581088075,514.2408358058358,19929.472417974648,3942.093445313667,2162.347757350249,320068.0,83217.68000000001,244203.39163353326,26496.067992238357,48303.967575863724,0.0,0.0,787176.4572856638,0.0,-73354.38465380292
5,2000000.0,34200.0,514.2857142857143,6.222248426407298,1.2307744140146306,0.6751139542651918,322000.0,83720.0,244000.0,26474.0,48263.73626373627,0.0,0.0,618662.6168365588,0.0,-75993.32488604881
6,2000000.0,34200.0,514.2857142857143,0.0,0.0,0.0,322000.0,83720.0,244000.0,26474.0,48263.73626373627,1.5873805259854006e-11,1.9080313922344513e-12,512640.0657998887,0.0,-75994.00000000307
7,2000000.0,34200.0,514.2857142857143,0.0,0.0,0.0,322000.0,83720.0,244000.0,26474.0,48263.73626373627,1.6725046913392552e-11,2.0103506389897848e-12,513082.5363224795,0.0,-75994.00000000309
8,2000000.0,34200.0,514.2857142857143,0.0,0.0,0.0,322000.0,83720.0,244000.0,26474.0,48263.73626373627,1.9827589489740122e-11,2.383276256666763e-12,381698.5294208039,0.0,-75994.00000000309
9,2000000.0,34200.0,514.2857142857143,0.0,0.0,0.0,322000.0,83720.0,244000.0,26474.0,48263.73626373627,1.9735720888855625e-11,2.372233650840446e-12,325708.37150017987,0.0,-75994.00000000307
10,2000000.0,34200.0,514.2857142857143,0.0,0.0,0.0,322000.0,83720.0,244000.0,26474.0,48263.73626373627,1.4878164682540542e-11,1.7883553948413732e-12,360365.9334975803,0.0,-75994.00000000309
11,2000000.0,34200.0,514.2857142857143,0.0,0.0,0.0,322000.0,83720.0,244000.0,26474.0,48263.73626373627,2.3107708760114802e-11,2.777546592965799e-12,195841.12759485448,0.0,-75994.00000000309
12,2000000.0,34200.0,514.2857142857143,0.0,0.0,0.0,322000.0,83720.0,244000.0,26474.0,48263.73626373627,2.620719547810154e-11,3.150104896467805e-12,240589.22844762655,0.0,-75994.00000000309
13,2000000.0,34200.0,514.2857142857143,0.0,0.0,0.0,322000.0,83720.0,244000.0,26474.0,48263.73626373627,2.594157147687443e-11,3.1181768915203064e-12,70181.73639348058,0.0,-75994.00000000309
14,2000000.0,34200.0,514.2857142857143,0.0,0.0,0.0,322000.0,83720.0,244000.0,26474.0,48263.73626373627,0.0,0.0,58897.87971896104,0.0,-75994.00000000309
15,2000000.0,34200.0,514.2857142857143,0.0,0.0,0.0,322000.0,83720.0,244000.0,26474.0,48263.73626373627,0.0,0.0,34118.26353482218,0.0,-75994.00000000309
16,2000000.0,34200.0,514.2857142857143,0.0,0.0,0.0,322000.0,83720.0,244000.0,26474.0,48263.73626373627,0.0,0.0,3046.1215772942387,0.0,-75994.00000000309
17,752000.0,12859.2,193.37142857142857,918.8326068087126,181.74710903908604,99.69333783874532,121072.0,31478.72,91744.0,9954.224,18147.164835164836,0.0,0.0,199.67847116494727,0.0,-28474.050662160967
18,0.0,0.0,0.0,510.55345000887013,100.98859450724905,55.39504932596241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.395049325962404
19,0.0,0.0,0.0,549.1536241583206,108.62379378955792,59.58316822117778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.58316822117777
20,1166000.0,19938.600000000002,299.8285714285714,21.717570916771876,4.29578325826257,2.3563564444697485,187726.0,48808.76,142252.0,15434.342,28137.758241758245,0.0,0.0,254.8833756675822,0.0,-44302.14564355609
21,2000000.0,34200.0,514.2857142857143,0.0,0.0,0.0,322000.0,83720.0,244000.0,26474.0,48263.73626373627,2.9952336231315464e-11,3.600270815004119e-12,852.6644621361061,0.0,-75994.00000000309
22,2000000.0,34200.0,514.2857142857143,0.0,0.0,0.0,322000.0,83720.0,244000.0,26474.0,48263.73626373627,0.0,0.0,9204.752817448123,0.0,-75994.00000000307
23,2000000.0,34200.0,514.2857142857143,0.0,0.0,0.0,322000.0,83720.0,244000.0,26474.0,48263.73626373627,1.9159691291845884e-11,2.3029948932798753e-12,19764.522986074215,0.0,-75994.00000000309
24,2000000.0,34200.0,514.2857142857143,0.0,0.0,0.0,322000.0,83720.0,244000.0,26474.0,48263.73626373627,1.5307581807038712e-11,1.839971333206053e-12,63987.73091710858,0.0,-75994.00000000309
25,2000000.0,34200.0,514.2857142857143,0.0,0.0,0.0,322000.0,83720.0,244000.0,26474.0,48263.73626373627,2.09030800074413e-11,2.5125502168944442e-12,134890.5888192041,0.0,-75994.00000000309
26,2000000.0,34200.0,514.2857142857143,0.0,0.0,0.0,322000.0,83720.0,244000.0,26474.0,48263.73626373627,2.08405515620824e-11,2.5050342977623047e-12,119834.85751289254,0.0,-75994.00000000309
27,2000000.0,34200.0,514.2857142857143,0.0,0.0,0.0,322000.0,83720.0,244000.0,26474.0,48263.73626373627,0.0,0.0,205402.08496706394,0.0,-75994.00000000307
28,2000000.0,34200.0,514.2857142857143,0.0,0.0,0.0,322000.0,83720.0,244000.0,26474.0,48263.73626373627,2.5569852723018056e-11,3.0734962973067703e-12,293361.69183943985,0.0,-75994.00000000309
29,2000000.0,34200.0,514.2857142857143,0.0,0.0,0.0,322000.0,83720.0,244000.0,26474.0,48263.73626373627,1.8383728282462407e-11,2.2097241395519814e-12,382269.1467520296,0.0,-75994.00000000309
