,Biomass,Elec,MeOH,H2,Heat,MeOHInput,operatingMode1,operatingMode2,operatingMode3,operatingMode4
9494,2000.000000000001,-1.4285803938870695e-13,222.00000000000009,638.0000000000003,373.673180230825,0.0,0.0,0.0,1.0,0.0
9495,2000.0,0.0,222.0,638.0,373.3324929237125,0.0,0.0,0.0,1.0,0.0
9496,2000.0000000000007,-1.180343277565729e-13,222.00000000000009,638.0000000000002,372.55622439001115,0.0,0.0,0.0,1.0,0.0
9497,1999.9999999999998,6.627167354906221e-14,221.99999999999997,637.9999999999999,375.85789628289314,0.0,7.03627095027901e-17,0.0,0.9999999999999999,0.0
9498,1999.9999999999995,8.542334711119888e-14,221.99999999999994,637.9999999999999,383.43755617832085,0.0,1.1102230246251565e-16,0.0,0.9999999999999999,0.0
9499,2000.0,-4.6084508661296064e-14,222.0,638.0,390.9839164534965,0.0,-4.8155990784130886e-17,0.0,1.0,0.0
9500,2000.0,0.0,222.0,638.0,398.45597696001045,0.0,0.0,0.0,1.0,0.0
9501,1999.9999999999993,2.2072424765047192e-13,221.99999999999991,637.9999999999998,406.4511277321764,0.0,2.2697721392458685e-16,0.0,0.9999999999999998,0.0
9502,1999.9999999999998,2.2235818343349597e-15,221.99999999999997,637.9999999999999,414.9763493313861,0.0,1.1102230246251565e-16,0.0,0.9999999999999999,0.0
9503,2000.0000000000002,-4.828016764076873e-14,222.00000000000003,638.0000000000001,423.4293650054396,0.0,-4.879597205051954e-17,0.0,1.0,0.0
9504,2000.0,0.0,222.0,638.0,431.8091530478229,0.0,0.0,0.0,1.0,0.0
9505,2000.0,0.0,222.0,638.0,436.70656772488957,0.0,0.0,0.0,1.0,0.0
9506,2000.0000000000007,-1.6104525897805125e-13,222.00000000000009,638.0000000000002,438.02188575854717,0.0,-1.6040014790751317e-16,0.0,1.0000000000000002,0.0
9507,2000.000000000001,-9.307379935249426e-14,222.0000000000001,638.0000000000003,439.18416058401806,0.0,-9.259377833651678e-17,0.0,1.0,0.0
9508,2000.0,-1.2288959948239327e-14,222.0,638.0,440.0815745820479,0.0,-1.2214675488261949e-17,0.0,1.0,0.0
9509,2000.0000000000002,-1.9815679729539786e-13,222.00000000000003,638.0000000000001,442.00274681456597,0.0,-2.220446049250313e-16,0.0,1.0000000000000002,0.0
9510,2000.0000000000005,-1.9695740819233945e-13,222.00000000000006,638.0000000000001,444.9741036380869,0.0,-2.220446049250313e-16,0.0,1.0000000000000002,0.0
9511,2000.0000000000014,-2.958815943673137e-13,222.00000000000017,638.0000000000005,447.7898613097576,0.0,-2.220446049250313e-16,0.0,1.0000000000000002,0.0
9512,2000.0,2.5494675192588555e-14,222.0,638.0,450.71496094214507,0.0,1.1102230246251565e-16,0.0,0.9999999999999999,0.0
9513,2000.0000000000005,-1.5241537129620723e-13,222.00000000000006,638.0000000000001,452.8976337186229,0.0,-1.4958850256619401e-16,0.0,1.0000000000000002,0.0
9514,1999.9999999999998,-4.8948309901539586e-14,221.99999999999997,637.9999999999999,454.4199042590417,0.0,-4.796879176625083e-17,0.0,1.0,0.0
9515,2000.0,0.0,222.0,638.0,455.87469895637565,0.0,0.0,0.0,1.0,0.0
9516,2000.0000000000002,0.0,222.00000000000003,638.0000000000001,457.26195279377924,0.0,0.0,0.0,1.0,0.0
9517,1999.9999999999998,0.0,221.99999999999997,637.9999999999999,460.2715305325896,0.0,0.0,0.0,1.0,0.0
9518,2000.0,0.0,222.0,638.0,464.9440177005923,0.0,0.0,0.0,1.0,0.0
9519,2000.0,0.0,222.0,638.0,469.55397196053957,0.0,0.0,0.0,1.0,0.0
9520,1999.9999999999993,7.149836278586008e-14,221.99999999999986,637.9999999999998,474.28394381500766,0.0,2.220446049250313e-16,0.0,0.9999999999999998,0.0
9521,2000.0,0.0,222.0,638.0,478.59139215434857,0.0,0.0,0.0,1.0,0.0
9522,2000.0,2.3049692495625986e-14,221.99999999999997,638.0,482.26032730511395,0.0,0.0,0.0,1.0,0.0
9523,2000.0000000000007,-7.149836278586008e-14,221.99999999999991,638.0000000000002,485.89850096733267,0.0,-2.220446049250313e-16,0.0,1.0000000000000002,0.0
