,Biomass,BiomassCost,BiomassTons,MeOHInput,MeOHLitersIn,MeOHCostIn,Elec,ElecRevenue,MeOH,MeOHRevenue,MeOHLiters,H2,H2Revenue,Heat,HeatRevenue,ObjectiveFunction
0,63997544.216256045,1094358.0060979784,16456.511369894408,378347.5407145752,74837.9750863995,24592.59014644739,267259.99999999977,45434.19999999998,7123473.734492103,463025.7927419867,1409038.7606687685,19869872.0,6815366.096000001,11418995.934549421,0.0,-6204875.492497415
