,Biomass,Elec,MeOH,H2,Heat,MeOHInput,operatingMode1,operatingMode2,operatingMode3,operatingMode4
2003,1999.9999999999989,322.0000000000001,243.9999999999999,0.0,983.4619468695555,0.0,1.0,0.0,0.0,0.0
2004,2000.0,322.0,244.0,0.0,984.4409139499791,0.0,1.0,0.0,0.0,0.0
2005,1999.9999999999995,321.99999999999994,243.99999999999994,0.0,981.6435104485695,0.0,1.0,0.0,0.0,0.0
2006,1999.9999999999998,321.9999999999999,244.0,0.0,974.9427007609862,0.0,1.0,0.0,0.0,0.0
2007,2000.0000000000002,322.00000000000006,244.00000000000006,0.0,968.0477795756318,0.0,1.0,0.0,0.0,0.0
2008,2000.0,322.0,244.0,0.0,960.9553624342292,0.0,1.0,0.0,0.0,0.0
2009,2000.0000000000007,322.0,244.0,0.0,955.4369911854167,0.0,1.0,0.0,0.0,0.0
2010,1999.9999999999995,322.0,244.0,0.0,951.5475269760486,0.0,1.0,0.0,0.0,0.0
2011,2000.0000000000002,322.00000000000006,244.00000000000006,0.0,947.5975707951665,0.0,0.9999999999999999,0.0,0.0,0.0
2012,1999.9999999999998,322.0,244.0,0.0,943.5945359886805,0.0,1.0,0.0,0.0,0.0
2013,2000.0,0.0,222.0,638.0,840.0,120.01879533552125,0.0,0.0,0.9999999999999999,0.0
2014,2000.0,0.0,222.0,638.0,840.0,112.85219199772737,0.0,0.0,0.9999999999999999,0.0
2015,2000.0,0.0,222.0,638.0,840.0,105.58102034462009,0.0,0.0,1.0,0.0
2016,1999.9999999999998,0.0,221.99999999999997,638.0,839.9999999999999,98.21266858003855,0.0,0.0,1.0,0.0
2017,2000.0000000000002,0.0,222.0,638.0,840.0,94.28595664096713,0.0,0.0,1.0,0.0
2018,2000.0,0.0,222.0,638.0,840.0,93.8751157511574,0.0,0.0,1.0,0.0
2019,2000.0,0.0,222.0,638.0,840.0,93.530644001715,0.0,0.0,1.0,0.0
2020,2000.0,0.0,222.0,638.0,840.0,93.2446890260627,0.0,0.0,1.0,0.0
2021,2000.0,0.0,222.0,638.0,840.0,85.94347029273952,0.0,0.0,1.0,0.0
2022,2000.0,0.0,222.00000000000006,638.0,840.0000000000001,71.47997231142688,0.0,0.0,1.0000000000000002,0.0
2023,2000.0,0.0,222.0,638.0,840.0,56.76272496830215,0.0,0.0,1.0,0.0
2024,2000.0,0.0,222.0,638.0,840.0,41.80839630961077,0.0,0.0,1.0,0.0
2025,2000.0,0.0,222.0,638.0,840.0,33.75901770614524,0.0,0.0,1.0,0.0
2026,2000.000000000001,0.0,222.0000000000001,637.9999999999999,840.0000000000007,32.77632102454211,0.0,0.0,1.0000000000000004,0.0
2027,2000.0000000000011,0.0,222.0000000000001,638.0000000000002,840.0000000000001,31.929600555665594,0.0,0.0,1.0000000000000002,0.0
2028,2000.0000000000002,0.0,222.00000000000003,637.9999999999998,840.0000000000001,31.206336298298357,0.0,0.0,1.0,0.0
2029,2000.0000000000002,0.0,222.00000000000003,637.9999999999998,840.0000000000001,30.211576399567306,0.0,0.0,1.0,0.0
2030,2000.0000000000007,0.0,222.00000000000006,638.0000000000002,840.0000000000002,28.916902899161943,0.0,0.0,1.0000000000000002,0.0
2031,2000.0000000000002,0.0,222.00000000000003,638.0,840.0000000000003,27.66035362259245,0.0,0.0,1.0000000000000002,0.0
2032,2000.0,0.0,222.0,637.9999999999998,839.9999999999999,26.432771695103284,0.0,0.0,0.9999999999999999,0.0
2033,2000.0000000000002,0.0,222.00000000000003,637.9999999999999,840.0000000000001,26.681842502205036,0.0,0.0,1.0,0.0
2034,1999.9999999999998,0.0,221.99999999999997,637.9999999999994,839.9999999999999,28.247280241281135,0.0,0.0,0.9999999999999996,0.0
2035,1999.9999999999998,0.0,221.99999999999997,638.0000000000002,840.0000000000003,30.063733073423464,0.0,0.0,1.0000000000000002,0.0
2036,2000.0,0.0,222.0,638.0,839.9999999999997,31.957742266152913,0.0,0.0,0.9999999999999998,0.0
2037,1999.999999999999,0.0,221.9999999999999,638.0,840.0000000000001,33.047347967161656,0.0,0.0,1.0,0.0
2038,1999.9999999999995,0.0,221.99999999999994,638.0,839.9999999999998,33.07366140750866,0.0,0.0,0.9999999999999999,0.0
2039,2000.0,0.0,222.0,638.0,840.0,32.886373281207945,0.0,0.0,1.0,0.0
2040,2000.0,0.0,222.0,638.0,840.0,32.6995570540603,0.0,0.0,1.0,0.0
2041,2000.0,0.0,222.0,637.9999999999998,839.9999999999999,35.56259680091738,0.0,0.0,0.9999999999999999,0.0
2042,2000.0000000000011,0.0,222.0000000000001,638.0000000000002,840.0000000000001,41.795602703332285,0.0,0.0,1.0000000000000002,0.0
2043,2000.0,0.0,222.0,638.0,840.0,48.150537229175185,0.0,0.0,1.0,0.0
2044,1999.9999999999995,0.0,221.9999999999999,637.9999999999999,839.9999999999993,54.61129818201716,0.0,0.0,0.9999999999999994,0.0
2045,1999.9999999999982,0.0,221.9999999999994,637.9999999999994,839.9999999999966,65.08000677698341,0.0,0.0,0.9999999999999973,0.0
2046,2000.0,0.0,222.0,638.0,840.0,79.71563898923709,0.0,0.0,1.0,0.0
2047,2000.0,322.0,244.0,0.0,959.6594778227848,0.0,1.0,0.0,0.0,0.0
