,Biomass,BiomassCost,BiomassTons,MeOHInput,MeOHLitersIn,MeOHCostIn,Elec,ElecRevenue,MeOH,MeOHRevenue,MeOHLiters,H2,H2Revenue,Heat,HeatRevenue,ObjectiveFunction
0,1999991.4334298049,34199.853511649664,514.2835114533784,53904.03834969336,10662.337255983302,5848.588160941729,28979.999999999985,3187.7999999999984,224038.79211360248,24308.20894432587,44315.365473020276,579942.0,69709.0284,803785.6383510621,0.0,-57156.59567173457
1,1999814.6241827211,34196.830073524536,514.2380462184141,90324.22051729157,17866.32933309064,9800.177926126134,93702.0,10307.22,228675.86200976372,24811.33102805936,45232.588089843375,449152.0,53988.070400000004,896350.4909361671,0.0,-45109.61342840941
2,2000000.0,34200.0,514.2857142857143,36793.06192234824,7277.74851211284,3992.0472185747844,26404.0,2904.44,223804.0,24282.734,44268.92307692308,585684.0,70399.2168,748139.8260965836,0.0,-59394.343581425455
3,1999347.074782845,34188.834978786654,514.1178192298745,58883.52523093775,11647.290705020654,6388.862487556746,22862.0,2514.82,224849.9375443812,24396.21822356536,44475.811821965515,578028.0,69478.9656,774010.2483815446,0.0,-55812.306357222085
4,1999702.6357602538,34194.91507150034,514.2092491954938,46242.767379072255,9146.92102003627,5017.340260629339,59892.0,6588.12,226530.07164219575,24578.512773178238,44808.14603911564,514228.0,61810.2056,765432.2432648173,0.0,-53764.58304104881
5,2000000.0,34200.0,514.2857142857143,25592.442780682028,5062.241429145896,2776.780041704,321.9999999999983,35.41999999999981,222022.0,24089.387,43916.43956043956,637362.0,76610.9124,597496.9341491499,0.0,-63758.9393582959
6,2000000.0,34200.0,514.2857142857143,3098.5248432433077,612.8950239382367,336.18994549189887,-3.895389953621789e-12,-4.284928948983968e-13,222000.0,24087.0,43912.08791208792,638000.0,76687.6,510093.0783787426,0.0,-66238.41005450812
7,2000000.0,34200.0,514.2857142857143,6719.121989435363,1329.0570968113905,729.0247358537368,-5.894292559376724e-12,-6.483721815314397e-13,222000.0,24087.0,43912.08791208792,638000.0,76687.6,507578.7604268839,0.0,-65845.57526414623
8,2000000.0,34200.0,514.2857142857143,96.39475160387084,19.067093723842586,10.458830549019986,-9.89857371635226e-12,-1.0888431087987487e-12,222000.0,24087.0,43912.08791208792,638000.0,76687.6,381619.2929349855,0.0,-66564.14116945102
9,2000000.0,34200.0,514.2857142857143,0.0,0.0,0.0,-1.2593507759662249e-11,-1.3852858535628473e-12,222000.0,24087.0,43912.08791208792,638000.0,76687.6,325708.37150017987,0.0,-66574.60000000005
10,2000000.0,34200.0,514.2857142857143,93.64733696038653,18.523649069087448,10.160736060201938,-5.5939710982935345e-12,-6.153368208122888e-13,222000.0,24087.0,43912.08791208792,638000.0,76687.6,360288.9553865988,0.0,-66564.43926393983
11,2000000.0,34200.0,514.2857142857143,0.0,0.0,0.0,-1.1781931266018539e-11,-1.2960124392620393e-12,222000.0,24087.0,43912.08791208792,638000.0,76687.6,195841.12759485448,0.0,-66574.60000000005
12,2000000.0,34200.0,514.2857142857143,0.0,0.0,0.0,-1.129862417547987e-11,-1.2428486593027857e-12,222000.0,24087.0,43912.08791208792,638000.0,76687.6,240589.22844762655,0.0,-66574.60000000005
13,2000000.0,34200.0,514.2857142857143,0.0,0.0,0.0,-5.225362591559348e-12,-5.747898850715283e-13,222000.0,24087.0,43912.08791208792,638000.0,76687.6,70181.73639348058,0.0,-66574.60000000005
14,2000000.0,34200.0,514.2857142857143,0.0,0.0,0.0,-2.33828984218128e-12,-2.572118826399408e-13,222000.0,24087.0,43912.08791208792,638000.0,76687.6,58897.87971896104,0.0,-66574.60000000005
15,2000000.0,34200.0,514.2857142857143,0.0,0.0,0.0,-3.3263396519235313e-12,-3.6589736171158846e-13,222000.0,24087.0,43912.08791208792,638000.0,76687.6,34118.26353482218,0.0,-66574.60000000005
16,2000000.0,34200.0,514.2857142857143,0.0,0.0,0.0,-3.487411904973931e-13,-3.8361530954713246e-14,222000.0,24087.0,43912.08791208792,638000.0,76687.6,3046.1215772942387,0.0,-66574.60000000005
17,752000.0,12859.2,193.37142857142857,918.8326068087126,181.74710903908604,99.69333783874532,2.6104693398331855e-13,2.871516273816504e-14,83472.0,9056.712,16510.945054945056,239888.0,28834.5376,199.67847116494718,0.0,-24932.35626216124
18,0.0,0.0,0.0,510.55345000887013,100.98859450724905,55.39504932596241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.395049325962404
19,0.0,0.0,0.0,549.1536241583206,108.62379378955792,59.58316822117778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.58316822117777
20,1166000.0,19938.600000000002,299.8285714285714,21.717570916771876,4.29578325826257,2.3563564444697485,6.73031045877404e-14,7.403341504651444e-15,129426.0,14042.721,25600.747252747256,371954.0,44708.8708,254.8833756675822,0.0,-38810.6354435555
21,2000000.0,34200.0,514.2857142857143,0.0,0.0,0.0,-1.7712596273367054e-13,-1.9483855900703758e-14,222000.0,24087.0,43912.08791208792,638000.0,76687.6,852.6644621361061,0.0,-66574.60000000005
22,2000000.0,34200.0,514.2857142857143,0.0,0.0,0.0,5.346500538980538e-13,5.881150592878591e-14,222000.0,24087.0,43912.08791208792,638000.0,76687.6,9204.752817448123,0.0,-66574.60000000005
23,2000000.0,34200.0,514.2857142857143,0.0,0.0,0.0,1.8148754803990748e-12,1.9963630284389822e-13,222000.0,24087.0,43912.08791208792,638000.0,76687.6,19764.522986074215,0.0,-66574.60000000005
